title,author,year,press,price,category
中华人民共和国合同法·实用版(2017最新版),中国法制出版社,2017,中国法制出版社,25.0,法律
言论的边界：美国宪法第一修正案简史（精装版）,[美] 安东尼·刘易斯著 徐爽译,2016,法律出版社,35.0,法律
最高人民法院、最高人民检察院关于办理刑事赔偿案件司法解释理解适用与案例指导：2015年第3辑（总第13辑）,陶凯元  柯汉民主编,2016,法律出版社,86.0,法律
新编最高人民法院 最高人民检察院司法解释全书（2020年版）,法律出版社法规中心 编,2020,法律出版社,148.0,法律
土地管理法一本通（第七版）,法规应用研究中心,2019,中国法制出版社,39.0,法律
工程总承包(EPC/DB)诉讼实务：基于裁判文书网之大数据检索研析,上海市建纬律师事务所 编著；朱树英 主编,2019,法律出版社,99.0,法律
美国宪政历程：影响美国的25个司法大案,任东来，陈伟，白雪峰，等,2013,中国法制,49.0,法律
公司章程陷阱及72个核心条款设计指引——基于200个公司章程及股东争议真实案例深度解析,唐青林，李舒,2019,中国法制出版社,98.0,法律
辩护人认为（第三辑）刑事辩护观点的挖掘、提炼与运用,徐宗新，李永红 等编著,2019,法律出版社,79.8,法律
公司法学（修订本）,朱锦清,2019,清华大学出版社,198.0,法律
极简护肤：你的皮肤需要断舍离,张娟,2019,电子工业出版社,59.0,时尚/美妆
经络排毒瑜伽瘦身就要这样练,矫林江 丹 丹著,2019,江苏凤凰科学技术出版社,45.0,时尚/美妆
一日三餐减糖料理,娜塔 著,2019,辽宁科学技术出版社,58.0,时尚/美妆
你不懂精油2：全图解精油进阶（凤凰生活）,姚俞先,2019,江苏凤凰科学技术出版社,49.8,时尚/美妆
实用瑜伽英语,"刘蕾,  许蕾,  王翔   后浪",2019,四川人民出版社,42.0,时尚/美妆
瑜伽之光+瑜伽之树(新),艾扬格,2018,当代中国出版社,128.0,时尚/美妆
形象美学,黄焱冰,2018,广西师范大学出版社,128.0,时尚/美妆
基本穿搭：适用一生的穿衣法则,[日]大山旬， 译者：肖潇   后浪,2019,四川人民出版社,45.0,时尚/美妆
瑜伽之心,德斯卡查尔,2018,湖南人民出版社,48.0,时尚/美妆
三色妙穿搭,[日]杉山律子 著，王丹阳 译,2018,北京美术摄影出版社,59.0,时尚/美妆
有斐BASIC：男士基本款,杜绍斐,2018,生活.读书.新知三联书店,58.0,时尚/美妆
家事里的禅意时光（日本整理收纳专家教你的家务减省法则。再忙，也能过得细致。）,[日] 小川奈奈 著，黄若希 译，凤凰空间 出品,2019,江苏凤凰文艺出版社,49.8,家庭/家居
吃到饱减肥：杜坎纤食瘦身法,[法]皮埃尔·杜坎,2018,复旦大学出版社,35.0,时尚/美妆
美肤1001计：护肤·补水·祛痘·抗皱一本就够了,王彦亮,2018,中国铁道出版社,45.0,时尚/美妆
穿衣的基本,【美】艾莉森·弗里尔,2018,中信出版社,68.0,时尚/美妆
胶囊衣橱：极简衣物塑造你的个人风格,温迪·麦,2017,北京联合出版有限公司,88.0,时尚/美妆
瑜伽教师基础指南,B.K.S Iyengar,2017,浙江大学出版社,48.0,时尚/美妆
顶级系列：雪茄·烟斗·打火机*,郑万春,2017,哈尔滨出版社,48.0,时尚/美妆
艾扬格瑜伽进阶教程,：(印)吉塔·S.艾扬格|译者:付静//李珊珊//华代娟,2017,浙江大学出版社,48.0,时尚/美妆
彩妆传奇（精装）：人类如何钟情于化妆，化妆又如何影响人类 Face Paint：the Story of Makeup,[英]丽莎·埃尔德里奇  后浪,2017,北京联合出版公司,99.8,时尚/美妆
极简主义者的家,（日）富美  著， 新经典  出品,2019,南海出版公司,45.0,家庭/家居
花草树木图鉴大全（第三版）（汉竹）,王意成,2019,江苏科学技术出版社,136.0,家庭/家居
让房间更美的干花花艺,日本诚文堂新光社  编著,2018,化学工业出版社,59.0,家庭/家居
DK小庭院：家居小空间园艺设计方案[精装大本],[英]约翰·布鲁克斯,2018,华中科技大学出版社,168.0,家庭/家居
花与花语——184种常见四季花卉手册,[日]山田幸子,2018,人民邮电出版社,59.0,家庭/家居
月季四季栽培Q&A,[日]小山内健 著，光合作用 译,2018,湖南科技出版社,48.0,家庭/家居
找到家的好感觉,(日）中村好文 竹原义二 伊礼智 著,2018,南海出版公司,88.0,家庭/家居
花艺设计基础教程 插花 花束 花盒 花环,[日]森美保,2017,人民邮电出版社,59.0,家庭/家居
不烦不累扫一屋,〔日〕新津春子 著，凤凰联动 出品,2017,江苏文艺出版社,38.0,家庭/家居
理想的家：来自东京的定制家居设计,［日］蓝色工作室   著     ［日］石井健   监修     张艳辉   译,2017,化学工业出版社,58.0,家庭/家居
岁时花艺设计指南——夏日花艺清凉感设计,[日]株式会社四季出版社 编写,2016,化学工业出版社,89.0,家庭/家居
日本花艺名师的人气学堂:花束设计与制作,[日]橋口学 著,2015,化学工业出版社,49.0,家庭/家居
一千零一夜迪丽热巴 花艺素材大全[精装大本],默仙，花草游戏编辑部　编著，陈坤灿　审订,2015,中国轻工业出版社,108.0,家庭/家居
四季花传书,川濑敏郎,2015,湖南人民出版社,78.0,家庭/家居
颜氏家训（中华经典藏书·升级版）,檀作文　译注,2016,中华书局,22.0,古籍
长高不再是梦想,蒋竞雄,2018,北京出版社,48.0,育儿/早教
营养师妈妈的辅食添加日志,（日）上田玲子  主编,2019,化学工业出版社,68.0,育儿/早教
复古时尚,"(英) 韦恩?海明威,  杰拉尔丁?海明威 著 译 者： 徐海幈",2017,北京时代华文书局,168.0,时尚/美妆
种子变花园：阳台园艺全攻略,李宣英,2014,水利水电出版社,49.0,家庭/家居
野趣盆栽（一本用心、用情书写，阅读后让人感动、让人反思的种草养花书！）,林国承,2011,福建科技出版社,38.0,家庭/家居
彩图兰花养植技巧与精品鉴赏,唐莉娜 编著,2003,中国农业出版社有限公司,36.0,家庭/家居
跟着节气来种菜——24个节气，24份喜悦,厨花君 编,2019,中国农业出版社有限公司,45.0,家庭/家居
花店必修课：花艺技法与经典花型,胡甘  著,2020,化学工业出版社,68.0,家庭/家居
布教授有办法--读懂二孩心理,T.贝里·布雷泽尔顿，乔舒亚·D.斯帕罗 著，严艺家 译,2018,化学工业出版社,49.8,育儿/早教
年糕妈妈轻松育儿百科：孩子这么养，全家都轻松 千万级粉丝“年糕妈妈”公号矩阵创始人、浙江大学医学硕士、糕妈李丹阳首部作品。,李丹阳,2017,北京联合出版有限公司,59.9,育儿/早教
小儿推拿专家教 捏捏按按百病消（全新彩图版）,缘缘,2017,科学技术文献出版社,45.0,育儿/早教
蒙台梭利敏感期早教手册（函套共5册）[精选套装],【意】蒙台梭利 著,2016,HarperCollins UK,164.0,育儿/早教
崔玉涛谈自然养育 绕得开的食物过敏,"崔玉涛著,中国",2016,北京出版社,32.0,育儿/早教
七田真：情商教育法,七田真  著,2016,化学工业出版社,36.0,育儿/早教
七田真：培养优秀宝宝父母必上的7堂课,七田真  著,2016,化学工业出版社,36.0,育儿/早教
蒙台梭利0～5岁早教游戏训练套装（全6册）[精选套装],(意)玛利亚·蒙台梭利 著  蒙台梭利丛书编委会 编译,2016,中国妇女出版社,118.8,育儿/早教
像我这样做妈妈·儿科医生育儿记,欧茜　著,2015,人民卫生出版社,49.0,育儿/早教
蒙台梭利早教系列（最新核定本）（全五册）[精选套装],(意) 蒙台梭利著,2015,北京理工大学出版社,190.0,育儿/早教
改变孩子一生的营养益智计划（全新改版）（孩子15岁之前你一定要知道的饮食知识！）,【英】帕特里克﹒霍尔福德(Patrick Holford) 【英】黛博拉﹒科顺(Deborah Colson)　著　贾毓婷　译,2012,新世界出版社,36.0,育儿/早教
卡尔·威特的教育大全集,（德）威特著、李冰冰译,2019,黑龙江科学技术出版社,49.8,育儿/早教
有吸收力的心灵（蒙台梭利早教经典，儿童早教“圣经”，集蒙氏教育思想精华，全面激发孩子潜能）,（意）蒙台梭利 著，吴学颍 译,2018,浙江工商大学出版社,29.0,育儿/早教
"蒙台梭利早教圣经(畅销珍藏本)（当代幼儿教育的奠基石，影响全球数亿孩子成长的早教圣经,全世界父母和教师必读的经典教育方案。)",（意）蒙台梭利　著，陈明　编译,2011,黑龙江科学技术出版社,28.0,育儿/早教
玩出大能力：0-3岁婴幼儿早期运动发展指南,戴耀华 王书荃 王小萍 陈宝英 主编,2019,中国妇女出版社,79.0,育儿/早教
第一次做妈妈：新手妈妈必备的实用育儿操作指南,(英) 霍莉·史密斯 著，汪莹 译，斯坦威 出品,2019,中国友谊出版公司,45.0,育儿/早教
陪孩子玩到入园——1～3岁亲子早教游戏,夏秀英,2019,中国妇女出版社,45.0,育儿/早教
儿童技能教养法,作者： 【芬兰】本.富尔曼（Ben Furman） 译者：【芬兰】李红燕,2019,华夏出版社,45.0,育儿/早教
镖人4（轰动日本的中国漫画！）,许先哲 著；读客文化 出品,2018,北京联合出版有限公司,39.9,动漫/幽默
城市营造：21世纪城市设计的九项原则(SOM公司秘而不宣的九项城市设计原则，国际知名城市规划设计与建筑实例，教你如何打造绿色低碳、可持续发展的宜居城市，是城市规划师、建筑类院校师生必备的城市规划便捷指南),(美)寇耿 (美)恩奎斯特 (美)若帕波特 著，凤凰空间 出品,2013,江苏人民出版社,158.0,建筑
园林工程施工与管理丛书--园林绿化施工与养护,邹原东 编,2013,化学工业出版社,28.0,建筑
中国建筑史,梁思成,2011,生活.读书.新知三联书店,65.0,建筑
中国传统建筑十五讲,方拥 著,2010,北京大学出版社,38.0,建筑
装配式混凝土建筑 如何把成本降下来,许德民,2020,机械工业出版社,89.0,建筑
花园集 庭院景观设计3（45个优秀庭院设计案例详解）,花园集俱乐部；凤凰空间 出品,2019,上海交通大学出版社,69.8,建筑
家居色彩设计指南：超实用的专业级室内空间配色攻略（全新升级版）,理想·宅  编,2020,化学工业出版社,58.0,建筑
城归何处——一名城市规划师的笔记,李昊,2019,中国建筑工业出版社,48.0,建筑
照明设计实用套装【共3册】（照明设计圣经+图解照明设计+照明法则）国际照明设计基础教程系列,漂亮家居编辑部，［日］远藤和广，高桥翔，郭明卓；凤凰空间 出品,2019,江苏凤凰科学技术出版社,175.0,建筑
医疗功能房间图集详解套装（共2册）医院病房诊所门诊急诊科功能空间布局设计指导，平面布局图、三维空间展示图、详尽数据表格,北京睿勤永尚建设顾问有限公司 左厚才；凤凰空间 出品,2019,江苏科学技术出版社,186.0,建筑
建设工程项目管理,银花,2019,中国建筑工业出版社,39.0,建筑
零基础学建筑识图（双色版）,阳鸿钧  等编,2019,化学工业出版社,59.8,建筑
我的意中建筑（村上春树的住宅设计师中村好文，带你探访25座令他一见倾心的建筑）,[日]中村好文,2019,江苏凤凰科学技术出版社,88.0,建筑
绿色建筑评价标准 GB/T 50378 -2019,住房和城乡建设部发布,2019,中国建筑工业出版社,35.0,建筑
面向精明增长的停车管理,RichardW.Willson,2019,中国建筑工业出版社,48.0,建筑
民用建筑设计统一标准GB 50352-2019,住建部发布,2019,中国建筑工业出版社,32.0,建筑
空间的诗学（译文经典）,[法] 加斯东·巴什拉 著，张逸婧 译,2018,上海译文出版社,43.0,建筑
情绪空间 写给室内设计师的空间心理学,夏然 著，凤凰空间 出品,2019,江苏凤凰科学技术出版社,49.8,建筑
伟大的建筑：图解世界闻名的奇迹,英国DK公司,2014,北京美术摄影出版社,158.0,建筑
装修宝典：这样装修不后悔、不返工,单毅 编著,2019,化学工业出版社,78.0,建筑
宠物医生手册(第2版),,2009,辽宁科学技术出版社,98.0,农业/林业
中国灵芝：人工智能气候室创新栽培,张北壮,2019,中山大学出版社,68.0,农业/林业
图解猪病防治,王志远，李涛，孙霞  主编,2020,化学工业出版社,98.0,农业/林业
富爸爸杠杆致富,〔美〕罗伯特·清崎、〔美〕莎伦·莱希特,2017,四川人民出版社,45.0,投资理财
听音乐讲故事胎教一天一页（汉竹）,汉竹,2019,江苏科学技术出版社,45.0,孕产/胎教
风工房的简单小物钩编,风工房（ 服田洋子）,2019,中国纺织出版社,49.8,手工/DIY
树脂黏土甜点手作,（日）关口真优  著,2019,化学工业出版社,49.8,手工/DIY
编织美丽的家:MACRAME绳结艺术,陈惠芳,2019,上海科学技术出版社,68.0,手工/DIY
浅贺菜绪子植物刺绣,[日] 浅贺菜绪子 著,2019,中国纺织出版社,48.0,手工/DIY
米米酱的黏土手办教程,米米酱,2019,人民邮电出版社,69.8,手工/DIY
刺绣基础针法超图解,[日] 非乐工作室 著，宋菲娅 译,2019,中国纺织出版社,69.8,手工/DIY
幸运手帐,萌薇 凤凰含章出品,2019,江苏凤凰科学技术出版社,39.8,手工/DIY
超有趣的立体几何组合折纸,[日]新宫文明 著，周冬冬 译,2019,中国纺织出版社,49.8,手工/DIY
日本花艺名师的人气学堂--花器与花型的搭配设计：永生花、干花、人造花装饰花艺,（日）相泽纪子  著,2019,化学工业出版社,58.0,手工/DIY
美丽的曼陀罗钩织,（挪）安和卡洛斯等 著，陆歆 译,2019,河南科学技术出版社,49.0,手工/DIY
次第花开 创意纸雕花,（日）梶田美紀（Miki Kajita）著；王丽洁 译,2019,中国轻工业出版社,48.0,手工/DIY
风工房绝美爱尔兰蕾丝钩织,（日 ）宝库社 编，王譞翾 译,2019,河南科学技术出版社,69.0,手工/DIY
口袋制作基础的基础,（日）水野佳子 著,2019,化学工业出版社,59.8,手工/DIY
